Date,Close,Open,High,Low,Vol,Change_%
"May 20, 2009",104.05,105.51,105.98,103.81,7083138,-1.38
"May 19, 2009",105.51,104.33,106.12,104.00,7079435,0.89
"May 18, 2009",104.58,102.00,104.71,101.94,7429409,3.17
"May 15, 2009",101.37,100.90,103.07,100.57,8367739,0.32
"May 14, 2009",101.05,101.72,102.71,100.77,9445455,-1.18
"May 13, 2009",102.26,102.88,103.10,101.35,8202724,-1.62
"May 12, 2009",103.94,102.98,104.38,102.37,7963605,1.01
"May 11, 2009",102.90,101.09,103.88,100.95,8253824,1.39
"May 08, 2009",101.49,103.58,103.75,99.83,11575755,-1.07
"May 07, 2009",102.59,104.65,104.80,101.83,8524436,-1.94
"May 06, 2009",104.62,105.23,105.50,103.71,7535537,-1.16
"May 05, 2009",105.85,106.00,106.82,105.51,6751973,-0.32
"May 04, 2009",106.19,105.26,106.75,104.61,8314968,1.51
"May 01, 2009",104.61,103.78,104.86,102.94,6237185,1.36
"Apr 30, 2009",103.21,104.55,106.05,102.85,10664488,-0.80
"Apr 29, 2009",104.04,101.98,105.00,101.67,9786690,2.06
"Apr 28, 2009",101.94,99.36,102.73,99.25,11111494,1.99
"Apr 27, 2009",99.95,99.61,101.69,99.29,8612348,-0.13
"Apr 24, 2009",100.08,101.17,101.58,99.50,10157513,-1.32
"Apr 23, 2009",101.42,102.65,102.78,99.80,9440413,-1.10
"Apr 22, 2009",102.55,101.17,103.86,101.06,12120548,0.23
"Apr 21, 2009",102.31,98.41,102.48,98.20,15230878,1.87
"Apr 20, 2009",100.43,100.29,101.19,99.21,12588576,-0.83
"Apr 17, 2009",101.27,101.18,102.04,99.69,10218764,-0.16
"Apr 16, 2009",101.43,99.74,101.92,99.18,9260106,2.61
"Apr 15, 2009",98.85,98.23,99.06,96.44,8164390,-0.42
"Apr 14, 2009",99.27,99.08,99.95,98.27,6277538,-0.68
"Apr 13, 2009",99.95,100.28,101.65,99.04,7797542,-1.72
"Apr 09, 2009",101.70,102.01,102.45,100.25,8014029,0.50
"Apr 08, 2009",101.19,99.45,101.55,99.00,7311817,2.47
"Apr 07, 2009",98.75,100.17,100.50,98.52,8768491,-2.77
"Apr 06, 2009",101.56,100.90,101.85,100.00,8821996,-0.65
"Apr 03, 2009",102.22,99.73,102.66,99.71,10964564,1.39
"Apr 02, 2009",100.82,99.15,101.99,98.38,16226813,3.29
"Apr 01, 2009",97.61,96.13,98.00,95.70,12212834,0.74
"Mar 31, 2009",96.89,94.96,98.66,94.85,14553959,2.51
"Mar 30, 2009",94.52,92.00,94.74,91.80,10973033,0.39
"Mar 27, 2009",94.15,95.99,96.00,92.75,15746911,-4.69
"Mar 26, 2009",98.78,98.47,99.20,97.75,11440812,0.85
"Mar 25, 2009",97.95,98.47,99.86,96.09,12017509,-0.42
"Mar 24, 2009",98.36,97.69,99.55,97.52,9347138,-0.35
"Mar 23, 2009",98.71,93.70,98.71,93.70,12408203,6.70
"Mar 20, 2009",92.51,93.16,95.00,92.18,12194884,-0.16
"Mar 19, 2009",92.66,92.84,93.35,91.51,9899994,0.77
"Mar 18, 2009",91.95,89.46,92.90,89.41,17956512,-1.03
"Mar 17, 2009",92.91,91.11,92.91,90.45,11490142,1.85
"Mar 16, 2009",91.22,91.65,93.00,90.54,11796373,0.95
"Mar 13, 2009",90.36,90.40,90.65,89.29,9112201,-0.04
"Mar 12, 2009",90.40,88.59,90.60,87.49,11829250,2.01
"Mar 11, 2009",88.62,87.51,89.54,86.72,11824127,1.57
"Mar 10, 2009",87.25,85.11,87.25,83.64,15915749,4.52
"Mar 09, 2009",83.48,84.70,86.80,83.02,13153048,-2.72
"Mar 06, 2009",85.81,87.47,88.25,83.81,15187919,-1.91
"Mar 05, 2009",87.48,88.13,90.16,87.02,14933403,-2.25
"Mar 04, 2009",89.49,88.97,91.24,87.60,15391882,1.96
"Mar 03, 2009",87.77,90.16,90.18,87.19,13745837,-1.44
"Mar 02, 2009",89.05,91.17,91.90,88.75,15231919,-3.24
"Feb 27, 2009",92.03,88.12,93.28,88.01,21312536,3.44
"Feb 26, 2009",88.97,86.85,90.20,86.33,17424012,3.57
"Feb 25, 2009",85.90,86.00,87.12,82.85,12646705,-0.58
"Feb 24, 2009",86.40,84.63,87.08,84.10,12916040,2.41
"Feb 23, 2009",84.37,89.30,89.33,84.19,13509701,-4.98
"Feb 20, 2009",88.79,88.05,89.90,87.34,12401342,-0.16
"Feb 19, 2009",88.93,91.06,92.16,88.45,12624634,-2.82
"Feb 18, 2009",91.51,91.17,92.25,90.44,8492665,0.93
"Feb 17, 2009",90.67,91.73,92.49,90.50,8906784,-3.38
"Feb 13, 2009",93.84,94.79,95.18,93.57,6742532,-1.29
"Feb 12, 2009",95.07,94.41,95.20,92.20,9918736,-0.09
"Feb 11, 2009",95.16,93.48,95.77,93.00,10765873,2.03
"Feb 10, 2009",93.27,95.58,96.82,92.96,13541935,-3.67
"Feb 09, 2009",96.82,95.93,96.98,94.72,8165954,0.71
"Feb 06, 2009",96.14,92.51,97.10,91.65,13063843,4.04
"Feb 05, 2009",92.41,92.13,93.20,91.22,11622861,-0.45
"Feb 04, 2009",92.83,93.74,94.91,91.82,10191929,-0.70
"Feb 03, 2009",93.48,91.07,93.73,90.16,8866773,2.80
"Feb 02, 2009",90.93,90.60,91.86,89.69,9926980,-0.79
"Jan 30, 2009",91.65,92.23,93.48,91.25,9617163,-0.93
"Jan 29, 2009",92.51,93.58,94.58,92.02,9234105,-2.44
"Jan 28, 2009",94.82,92.70,94.94,91.91,13412453,3.45
"Jan 27, 2009",91.66,91.77,91.97,90.50,8721601,0.07
"Jan 26, 2009",91.60,89.77,92.67,89.52,9841875,2.36
"Jan 23, 2009",89.49,88.40,90.70,87.81,10256388,-0.64
"Jan 22, 2009",90.07,89.83,90.74,88.11,12351422,-1.48
"Jan 21, 2009",91.42,86.29,91.60,86.00,24908524,11.51
"Jan 20, 2009",81.98,84.76,84.92,81.76,13840227,-3.46
"Jan 16, 2009",84.92,84.61,85.74,83.08,11245580,0.95
"Jan 15, 2009",84.12,83.61,84.83,82.26,11735223,1.12
"Jan 14, 2009",83.19,84.20,84.82,82.11,9470642,-2.52
"Jan 13, 2009",85.34,85.50,86.59,84.79,7657127,-0.43
"Jan 12, 2009",85.71,84.57,86.60,84.42,8072871,1.19
"Jan 09, 2009",84.70,87.05,87.50,84.25,7440555,-2.84
"Jan 08, 2009",87.18,87.81,88.14,85.98,7231753,-0.69
"Jan 07, 2009",87.79,87.83,88.80,87.12,8455680,-1.61
"Jan 06, 2009",89.23,87.11,90.41,86.37,9653234,2.78
"Jan 05, 2009",86.82,86.42,87.67,86.18,8316217,-0.63
"Jan 02, 2009",87.37,83.89,87.59,83.89,7558627,3.81
"Dec 31, 2008",84.16,83.50,85.00,83.50,6667617,0.73
"Dec 30, 2008",83.55,81.83,83.64,81.52,5774769,2.83
"Dec 29, 2008",81.25,81.72,81.72,79.68,6064693,-0.10
"Dec 26, 2008",81.33,80.93,81.80,80.55,3102677,1.01
"Dec 24, 2008",80.52,80.55,81.22,79.92,2419543,-0.10
"Dec 23, 2008",80.60,82.35,82.81,80.13,6386299,-1.70
"Dec 22, 2008",81.99,83.27,83.45,80.32,7084949,-1.83
"Dec 19, 2008",83.52,85.22,85.22,82.97,13099430,-0.57
"Dec 18, 2008",84.00,85.77,86.64,82.96,8030144,-2.14
"Dec 17, 2008",85.84,85.44,87.27,84.66,8778569,-0.65
"Dec 16, 2008",86.40,83.11,86.84,82.87,11574083,4.39
"Dec 15, 2008",82.77,82.51,83.54,80.00,8848400,0.69
"Dec 12, 2008",82.20,78.68,82.94,78.06,10383397,2.01
"Dec 11, 2008",80.58,81.50,82.86,79.77,10687044,-2.75
"Dec 10, 2008",82.86,83.95,84.99,81.83,8187311,0.21
"Dec 09, 2008",82.69,83.82,85.43,82.20,9359474,-2.56
"Dec 08, 2008",84.86,82.57,85.88,81.73,11178250,5.30
"Dec 05, 2008",80.59,76.78,81.50,75.31,11211940,4.07
"Dec 04, 2008",77.44,80.03,80.83,76.18,10914611,-4.00
"Dec 03, 2008",80.67,78.62,81.00,76.99,9757965,1.04
"Dec 02, 2008",79.84,77.80,80.00,76.14,9305487,3.82
"Dec 01, 2008",76.90,80.95,81.36,76.79,10264956,-5.76
"Nov 28, 2008",81.60,81.00,81.90,80.10,3908651,-0.09
"Nov 26, 2008",81.67,79.52,81.79,78.61,8240531,1.26
"Nov 25, 2008",80.65,81.37,82.40,78.22,12519638,0.95
"Nov 24, 2008",79.89,75.74,82.09,75.00,15023725,6.69
"Nov 21, 2008",74.88,72.74,76.98,69.50,19804616,4.38
"Nov 20, 2008",71.74,75.00,78.39,70.51,17634936,-5.57
"Nov 19, 2008",75.97,79.93,81.00,75.73,12606807,-5.13
"Nov 18, 2008",80.08,79.13,80.93,77.00,13051229,3.36
"Nov 17, 2008",77.48,79.40,79.74,77.16,10324195,-3.55
"Nov 14, 2008",80.33,82.63,85.40,79.50,12025365,-4.61
"Nov 13, 2008",84.21,79.62,84.39,75.40,15105250,5.61
"Nov 12, 2008",79.74,80.73,82.40,79.57,11369331,-3.63
"Nov 11, 2008",82.74,83.25,84.29,80.25,10018762,-1.35
"Nov 10, 2008",83.87,87.99,88.10,82.74,9849063,-2.78
"Nov 07, 2008",86.27,85.78,86.71,84.25,7927824,1.32
"Nov 06, 2008",85.15,87.68,88.83,84.28,12525214,-5.33
"Nov 05, 2008",89.94,92.93,93.40,89.70,8708265,-3.70
"Nov 04, 2008",93.40,94.76,94.76,92.07,10174199,0.78
"Nov 03, 2008",92.68,92.64,94.67,92.17,7686252,-0.31
"Oct 31, 2008",92.97,90.90,94.19,89.03,10506533,2.51
"Oct 30, 2008",90.69,91.01,92.40,88.90,12034769,2.82
"Oct 29, 2008",88.20,87.74,91.00,86.25,12694212,1.05
"Oct 28, 2008",87.28,81.40,87.61,79.52,14197146,9.57
"Oct 27, 2008",79.66,80.27,84.50,79.01,11111740,-2.94
"Oct 24, 2008",82.07,79.27,84.31,78.82,12288091,-2.70
"Oct 23, 2008",84.35,84.09,85.89,81.00,12357997,0.90
"Oct 22, 2008",83.60,87.00,87.59,80.80,14202220,-5.92
"Oct 21, 2008",88.86,92.22,92.46,88.57,9719965,-3.95
"Oct 20, 2008",92.51,92.21,93.31,89.33,9747552,1.91
"Oct 17, 2008",90.78,91.75,95.91,87.71,15231901,-0.81
"Oct 16, 2008",91.52,89.38,92.00,84.35,16274014,3.66
"Oct 15, 2008",88.29,92.77,95.29,87.71,11335516,-5.67
"Oct 14, 2008",93.60,96.42,99.00,92.00,15117119,1.51
"Oct 13, 2008",92.21,90.44,93.61,86.95,17107990,5.08
"Oct 10, 2008",87.75,87.41,91.66,83.51,24640094,-1.40
"Oct 09, 2008",89.00,95.29,95.31,88.23,21294776,-1.71
"Oct 08, 2008",90.55,91.51,97.48,89.98,18035304,-5.33
"Oct 07, 2008",95.65,101.50,102.62,94.24,11416625,-4.94
"Oct 06, 2008",100.62,101.21,103.00,96.60,11521451,-2.73
"Oct 03, 2008",103.44,105.16,110.95,103.03,9638051,-1.24
"Oct 02, 2008",104.74,108.48,109.97,103.04,11458508,-4.89
"Oct 01, 2008",110.13,115.51,116.80,107.75,13137706,-5.84
"Sep 30, 2008",116.96,115.83,116.96,111.81,18992120,2.18
"Sep 29, 2008",114.46,117.44,118.43,109.95,9586679,-4.15
"Sep 26, 2008",119.42,117.21,121.01,117.01,4760683,-0.57
"Sep 25, 2008",120.11,117.75,121.99,116.12,6540753,3.13
"Sep 24, 2008",116.46,116.93,118.17,114.26,6574097,0.95
"Sep 23, 2008",115.36,116.21,118.17,114.14,8013445,-0.73
"Sep 22, 2008",116.21,118.45,120.14,116.02,8844283,-2.22
"Sep 19, 2008",118.85,119.59,124.00,117.50,14436424,3.24
"Sep 18, 2008",115.12,112.91,118.59,111.04,15994953,3.27
"Sep 17, 2008",111.47,114.79,115.50,110.61,12297971,-3.95
"Sep 16, 2008",116.05,113.73,117.64,113.32,13673109,0.75
"Sep 15, 2008",115.19,115.36,118.41,115.19,9952555,-3.18
"Sep 12, 2008",118.97,118.66,119.28,116.82,6635267,-0.19
"Sep 11, 2008",119.20,116.60,119.37,116.11,9737314,0.98
"Sep 10, 2008",118.04,116.40,119.95,116.10,11854267,2.61
"Sep 09, 2008",115.04,117.78,118.10,115.00,8106710,-1.92
"Sep 08, 2008",117.29,118.00,118.28,115.14,10454241,2.59
"Sep 05, 2008",114.33,114.15,115.09,113.17,8813693,-0.58
"Sep 04, 2008",115.00,117.99,118.90,114.90,10134093,-2.82
"Sep 03, 2008",118.34,118.34,118.65,115.15,11317003,-0.06
"Sep 02, 2008",118.41,122.87,124.00,117.90,11764494,-2.73
"Aug 29, 2008",121.73,123.71,123.99,121.63,7156221,-2.29
"Aug 28, 2008",124.58,124.06,125.45,123.58,5448139,0.97
"Aug 27, 2008",123.38,122.42,124.85,122.18,5845404,0.72
"Aug 26, 2008",122.50,122.58,122.85,121.50,6218163,-0.29
"Aug 25, 2008",122.86,124.48,124.93,122.70,5827382,-1.66
"Aug 22, 2008",124.93,123.30,125.35,122.80,5989190,1.58
"Aug 21, 2008",122.99,121.58,123.43,121.55,6314975,0.39
"Aug 20, 2008",122.51,123.50,123.97,122.01,6871751,-0.04
"Aug 19, 2008",122.56,123.63,124.79,122.01,9313594,-1.63
"Aug 18, 2008",124.59,126.49,127.00,123.68,5969928,-1.40
"Aug 15, 2008",126.36,127.07,127.19,125.35,5566474,-0.46
"Aug 14, 2008",126.94,125.01,128.25,124.80,6813232,0.91
"Aug 13, 2008",125.80,125.00,126.99,124.75,5857792,0.46
"Aug 12, 2008",125.22,126.01,126.50,124.40,7000919,-1.09
"Aug 11, 2008",126.60,128.43,128.43,125.75,7490435,-1.72
"Aug 08, 2008",128.81,128.50,129.88,127.63,8561734,-0.19
"Aug 07, 2008",129.05,128.30,129.97,127.90,6633491,-0.09
"Aug 06, 2008",129.16,128.45,129.50,127.75,6254097,0.23
"Aug 05, 2008",128.87,128.20,128.90,127.08,6969898,1.03
"Aug 04, 2008",127.56,126.77,128.10,126.25,5994860,0.73
"Aug 01, 2008",126.64,128.52,129.30,126.28,4939828,-1.05
"Jul 31, 2008",127.98,128.10,129.50,127.74,5857259,-0.68
"Jul 30, 2008",128.86,128.12,129.00,127.09,5826411,0.94
"Jul 29, 2008",127.66,126.54,128.17,126.25,5980858,1.12
"Jul 28, 2008",126.25,127.69,128.44,126.13,6096738,-1.77
"Jul 25, 2008",128.53,129.00,129.90,128.00,7565625,-1.13
"Jul 24, 2008",130.00,129.06,130.93,128.80,8946618,0.37
"Jul 23, 2008",129.52,129.78,130.33,128.29,10230584,-0.37
"Jul 22, 2008",130.00,127.50,130.00,127.26,11428578,1.04
"Jul 21, 2008",128.66,129.83,129.90,127.64,7780118,-0.95
"Jul 18, 2008",129.89,125.81,130.00,125.42,18317944,2.66
"Jul 17, 2008",126.52,126.39,126.96,124.00,12304108,0.46
"Jul 16, 2008",125.94,122.81,126.89,122.25,9899553,2.22
"Jul 15, 2008",123.20,121.00,124.50,119.90,10713953,1.37
"Jul 14, 2008",121.54,123.51,124.25,121.24,8317305,-0.47
"Jul 11, 2008",122.12,121.80,123.74,120.57,8843936,-0.86
"Jul 10, 2008",123.18,120.66,123.54,120.66,10053506,2.31
"Jul 09, 2008",120.40,124.21,124.50,120.40,9506613,-2.81
"Jul 08, 2008",123.88,120.55,123.99,120.55,9813737,1.96
"Jul 07, 2008",121.50,119.62,122.64,119.62,9131139,1.64
"Jul 03, 2008",119.54,119.95,120.78,117.89,6117601,0.37
"Jul 02, 2008",119.10,118.41,120.55,118.12,8094084,-0.14
"Jul 01, 2008",119.27,117.50,119.36,116.60,10070580,0.62
"Jun 30, 2008",118.53,120.03,120.22,118.15,8444030,-1.27
"Jun 27, 2008",120.05,121.02,122.05,118.26,11660356,-0.89
"Jun 26, 2008",121.13,123.43,123.82,120.76,9710506,-2.77
"Jun 25, 2008",124.58,123.67,125.83,123.20,7134982,0.91
"Jun 24, 2008",123.46,123.08,124.25,121.90,7553093,0.00
"Jun 23, 2008",123.46,123.00,124.50,122.40,5862919,0.59
"Jun 20, 2008",122.74,124.81,125.02,122.50,9624839,-1.82
"Jun 19, 2008",125.02,123.67,125.62,122.36,7570333,0.69
"Jun 18, 2008",124.16,124.55,125.43,123.70,6614626,-0.75
"Jun 17, 2008",125.10,127.10,127.10,124.62,5278080,-1.27
"Jun 16, 2008",126.71,125.46,127.14,124.65,6280951,0.44
"Jun 13, 2008",126.15,124.42,126.57,124.15,6379729,1.86
"Jun 12, 2008",123.85,123.85,125.09,123.13,6748543,0.49
"Jun 11, 2008",123.25,125.90,125.90,122.86,7207672,-2.14
"Jun 10, 2008",125.94,124.88,126.72,124.63,5384115,0.06
"Jun 09, 2008",125.86,125.38,126.18,124.06,5584925,0.74
"Jun 06, 2008",124.94,127.77,128.14,124.74,7886166,-2.75
"Jun 05, 2008",128.47,127.41,129.04,127.20,6153767,0.72
"Jun 04, 2008",127.55,127.87,128.50,126.45,6432440,-0.23
"Jun 03, 2008",127.84,127.47,129.00,127.46,7238549,0.38
"Jun 02, 2008",127.36,128.49,129.37,126.70,7599265,-1.60
"May 30, 2008",129.43,129.22,129.99,128.80,8652886,-0.22
"May 29, 2008",129.71,128.76,129.99,128.66,7561600,0.13
"May 28, 2008",129.54,127.50,129.54,126.99,9875570,1.74
"May 27, 2008",127.32,124.01,127.38,124.00,6989563,2.51
"May 23, 2008",124.20,124.35,124.91,123.77,4701489,-0.40
"May 22, 2008",124.70,123.55,125.35,123.55,5031339,0.87
"May 21, 2008",123.62,125.05,126.40,123.02,8334760,-1.25
"May 20, 2008",125.18,126.05,126.05,124.45,7017688,-1.04
"May 19, 2008",126.49,127.68,128.21,126.05,6385449,-1.04
"May 16, 2008",127.82,128.46,128.47,126.80,6372012,-0.50
"May 15, 2008",128.46,127.33,128.68,126.90,7227965,0.74
"May 14, 2008",127.52,126.52,128.83,126.20,8889067,0.74
"May 13, 2008",126.58,125.12,126.70,125.03,9693364,1.07
"May 12, 2008",125.24,123.82,125.99,123.56,8670419,0.95
"May 09, 2008",124.06,124.37,124.65,123.63,5502095,-0.69
"May 08, 2008",124.92,124.20,125.17,123.70,9793931,0.63
"May 07, 2008",124.14,122.78,124.98,122.41,11406753,1.07
"May 06, 2008",122.82,121.50,123.34,120.78,5910368,0.65
"May 05, 2008",122.03,122.29,123.25,121.74,6360332,-0.93
"May 02, 2008",123.18,123.30,124.00,121.76,6916601,-0.35
"May 01, 2008",123.61,121.06,124.43,121.06,8230753,2.41
"Apr 30, 2008",120.70,123.34,123.50,120.50,8130102,-1.75
"Apr 29, 2008",122.85,122.04,123.20,122.04,7226458,0.95
